Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,isdal bundle list (product.metafields.custom.isdal_bundle_list),Product Size Chart (product.metafields.custom.product_size_chart),Suggested Products (product.metafields.custom.suggested_products),You May Also Like (product.metafields.custom.you_may_also_like),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
wool-hoodie,,,,,,,,,purple,,,55-90-kg,,,,,,0.0,,-10,deny,manual,590.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/12_2_e12d5976-f730-46c3-8d25-25d3426d7fec_jpg.jpg?v=1766747372,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/red_1.jpg?v=1766747311,kg,,378.00,
wool-hoodie,,,,,,,,,turquoise,,,55-90-kg,,,,,,0.0,,-6,deny,manual,590.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/19_1_5a3f380f-989e-45d8-b4dd-efdc5fb4e990_jpg.jpg?v=1766747372,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/trq_1.jpg?v=1766747311,kg,,378.00,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/20_1_55028850-5781-44c3-8741-477a50625bef_jpg.jpg?v=1766747372,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/21_2_a7fbd505-3002-4533-b11d-1248c94d1c32_jpg.jpg?v=1766747372,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/black_1_8d3ca804-005c-4dcf-8f79-b5c6a5abb660.jpg?v=1764341667,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/black_2_4e401ede-304a-48f3-a0e8-4a465352469f.jpg?v=1764341667,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/black_3_d94cb88b-6993-43d4-8767-de3696540385.jpg?v=1764341667,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/wine_1.jpg?v=1766747311,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/wine_2.jpg?v=1766747311,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/wine_3.jpg?v=1766747311,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/red_1.jpg?v=1766747311,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/red_2.jpg?v=1766747311,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/red_3.jpg?v=1766747311,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/trq_1.jpg?v=1766747311,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/trq_2.jpg?v=1766747311,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wool-hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/trq_3.jpg?v=1766747311,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-wool-jacket,جاكيت جوخ قصير بأزرار,"<div style=""direction: rtl; text-align: right; font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', Arial, sans-serif; max-width: 100%; background: #fff;"" class=""wind-tabs-container"">
  
  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"" open="""">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;"">
      <span>عن المنتج</span>
      <svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg>
    </summary>
    <div style=""padding: 0 0 24px 0; color: #6b7280; line-height: 1.7; font-size: 14px;"">
      <p style=""margin: 0;"">يقدم لكِ <span style=""color: #800020; font-weight: 700;"">ويند</span> جاكيت الجوخ الفاخر، الذي يمثل عنواناً للأناقة الشتوية الخالدة. صُمم هذا الجاكيت ليجمع بين العزل الحراري الممتاز والمظهر المنضبط، مما يجعله القطعة المثالية لمن تبحث عن الرقي والوقار في إطلالاتها اليومية أو الرسمية خلال أيام الشتاء الباردة.</p>
      <details style=""margin-top: 10px;"" class=""read-more-wrapper"">
        <summary style=""list-style: none; color: #111827; font-weight: 600; cursor: pointer; text-decoration: underline; font-size: 13px; display: inline-block;""><span class=""more-text"">اقرأ المزيد</span><span class=""less-text"">عرض أقل</span></summary>
        <div style=""margin-top: 10px; animation: slideDown 0.3s ease;"">
          يتميز الجاكيت بقصة قصيرة (Short Cut) وياقة مطوية تمنحكِ مظهراً كلاسيكياً عصرياً، مع أزرار كبيرة مغلفة بنفس القماش لتكتمل لوحة التناغم في التصميم. كما تضفي الأحزمة عند المعصم لمسة جمالية دقيقة تميز اختياراتكِ. يمكنكِ تنسيقه بسهولة فوق البلوفرات أو القمصان للحصول على إطلالة شتوية متكاملة تعكس ذوقكِ الرفيع مع <span style=""color: #800020; font-weight: 700;"">ويند</span>.
        </div>
      </details>
    </div>
  </details>

  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;""><span>الخامة والمواصفات</span><svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg></summary>
    <div style=""padding: 0 0 24px 0;"">
      <div style=""padding: 16px 0; border-bottom: 1px solid #f3f4f6; display: flex; align-items: flex-start;"">
        <div style=""font-weight: 500; color: #111827; min-width: 120px; font-size: 14px;"">الخامة:</div>
        <div style=""color: #6b7280; font-size: 14px; flex: 1;"">جوخ فاخر عالي الجودة ببطانة داخلية دافئة</div>
      </div>
      <div style=""padding: 16px 0; border-bottom: 1px solid #f3f4f6; display: flex; align-items: flex-start;"">
        <div style=""font-weight: 500; color: #111827; min-width: 120px; font-size: 14px;"">التصميم:</div>
        <div style=""color: #6b7280; font-size: 14px; flex: 1;"">ياقة مطوية، أزرار مغلفة، وأحزمة معصم جمالية</div>
      </div>
      <div style=""padding: 16px 0; display: flex; align-items: center;"">
        <div style=""font-weight: 500; color: #111827; min-width: 120px; font-size: 14px;"">المقاس:</div>
        <div style=""color: #6b7280; font-size: 14px; display: flex; align-items: center; flex: 1;"">
          <strong style=""margin-left: 12px; color: #111827;"">One Size</strong><span style=""margin: 0 12px; color: #d1d5db;"">|</span><button style=""background: none; border: none; padding: 0; color: #111827; text-decoration: underline; font-family: inherit; font-size: 14px; cursor: pointer; font-weight: 500;"" type=""button"" onclick=""if(window.openSizeModal) { window.openSizeModal(); } else { openSizeModal(); }"">دليل القياسات</button>
        </div>
      </div>
    </div>
  </details>

  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;""><span>الشحن والاستبدال</span><svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg></summary>
    <div style=""padding: 0 0 24px 0; color: #6b7280; font-size: 14px; line-height: 1.8;"">
      • الشحن لجميع المحافظات خلال ٢-٥ أيام عمل.<br>• متاح معاينة المنتج عند الاستلام لضمان الجودة.<br>• استبدال واسترجاع سهل حتى ١٤ يوم من تاريخ الشراء.
    </div>
  </details>

  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;""><span>العناية بالمنتج</span><svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg></summary>
    <div style=""padding: 0 0 24px 0; color: #6b7280; line-height: 1.8; font-size: 14px;"">
      للحفاظ على قوام الجوخ وفخامة الأزرار المغلفة ينصح بالتالي:<br>
      • يُفضل التنظيف الجاف (Dry Clean) للحفاظ على جودة الأنسجة وقوام الياقة.<br>
      • في حال التنظيف المنزلي، يُستخدم المسح بقطعة قماش مبللة بماء بارد ومنظف لطيف.<br>
      • يُحفظ على شماعة عريضة للحفاظ على استقامة الأكتاف ومنع التجعد.<br>
      • تجنبي استخدام المجفف الآلي؛ يُترك ليجف طبيعياً في الظل.
    </div>
  </details>

  <style>.read-more-wrapper .less-text { display: none; }.read-more-wrapper[open] .more-text { display: none; }.read-more-wrapper[open] .less-text { display: inline; }.read-more-wrapper summary::-webkit-details-marker { display: none; }.wind-tabs-container details[open] > summary svg { transform: rotate(180deg); }.wind-tabs-container summary:hover { background-color: #f9fafb; transition: 0.2s; } @keyframes slideDown { from { opacity: 0; transform: translateY(-5px); } to { opacity: 1; transform: translateY(0); } }</style>
</div>",WIND,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Wrap Coats,Jacket,"",true,Color,black,product.metafields.shopify.color-pattern,One Size,50-80-kg,product.metafields.shopify.size,,,,,0.0,shopify,-1,deny,manual,720.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/3_5_7920d15a-0da2-4162-8f4f-d7b6df3f51cc_jpg.jpg?v=1764189843,1,"",false,جاكيت جوخ نسائي قصير بأزرار - ملابس شتوية فاخرة | WIND مصر,تسوقي جاكيت جوخ قصير من WIND Shopping. تصميم أنيق بأزرار كبيرة وخامة جوخ فاخرة تمنحك الدفء والمظهر الراقي. اطلبيه الآن!,,,adult,,,,,,,,,,,,,,,,,adults,,black; gray; pink; green; beige,,fleece; synthetic; faux-fur; velvet,,,insulated; pockets; lightweight,,,50-80-kg,,long,female,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/3_5_7920d15a-0da2-4162-8f4f-d7b6df3f51cc_jpg.jpg?v=1764189843,kg,,,active
short-wool-jacket,,,,,,,,,gray,,,50-80-kg,,,,,,0.0,shopify,-1,deny,manual,720.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/4_1_a91dcbc4-1b3e-4314-8360-7d4e9c6d893b_jpg.jpg?v=1764189843,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/8_1_42be668f-9841-457a-b9ed-dd0e33ba616d_jpg.jpg?v=1764189843,kg,,,
short-wool-jacket,,,,,,,,,pink,,,50-80-kg,,,,,,0.0,shopify,0,deny,manual,720.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/8_1_42be668f-9841-457a-b9ed-dd0e33ba616d_jpg.jpg?v=1764189843,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/10_1_152df7ae-86f9-496a-8312-41c4865f121f_jpg.jpg?v=1764189843,kg,,,
short-wool-jacket,,,,,,,,,green,,,50-80-kg,,,,,,0.0,shopify,0,deny,manual,720.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/7_1_a41af0c0-ad75-4c01-884b-8e4347f08406_jpg.jpg?v=1764189843,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/1_2_4684390f-f78b-4c4b-9bef-1f4b1450efce_jpg.jpg?v=1764189843,kg,,,
short-wool-jacket,,,,,,,,,beige,,,50-80-kg,,,,,,0.0,shopify,-1,deny,manual,720.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0744/2726/9319/files/10_1_152df7ae-86f9-496a-8312-41c4865f121f_jpg.jpg?v=1764189843,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/5_1_c4aac4de-1bd4-475f-b2f6-5779d03b539a_jpg.jpg?v=1764189843,kg,,,
short-wool-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/9_1_e94f6935-a820-4055-b759-157748d62087_jpg.jpg?v=1764189843,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-wool-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/1_2_4684390f-f78b-4c4b-9bef-1f4b1450efce_jpg.jpg?v=1764189843,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-wool-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/2_1_09f2e4d5-2cd9-49bd-a431-0e3bf0861034_jpg.jpg?v=1764189843,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-wool-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/5_1_c4aac4de-1bd4-475f-b2f6-5779d03b539a_jpg.jpg?v=1764189843,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short-wool-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/6_1_f8ebb6cc-184b-4c4f-8086-bd5a414aae5b_jpg.jpg?v=1764189304,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverted-milton-set,طقم ميلتون خياطة بارزة,"<div style=""direction: rtl; text-align: right; font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', Arial, sans-serif; max-width: 100%; background: #fff;"" class=""wind-tabs-container"">
  
  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"" open="""">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;"">
      <span>عن المنتج</span>
      <svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg>
    </summary>
    <div style=""padding: 0 0 24px 0; color: #6b7280; line-height: 1.7; font-size: 14px;"">
      <p style=""margin: 0;"">الخروج عن المألوف يبدأ من التفاصيل المبتكرة. تقدم <span style=""color: #800020; font-weight: 700;"">ويند</span> طقم Inverted بتصميمه ""المقلوب"" الفريد، حيث تبرز تفاصيل الخياطة الخارجية (Exposed Seams) على الأكمام والجوانب لتمنحكِ مظهراً عصرياً بلمسة جريئة ومختلفة.</p>
      <details style=""margin-top: 10px;"" class=""read-more-wrapper"">
        <summary style=""list-style: none; color: #111827; font-weight: 600; cursor: pointer; text-decoration: underline; font-size: 13px; display: inline-block;""><span class=""more-text"">اقرأ المزيد</span><span class=""less-text"">عرض أقل</span></summary>
        <div style=""margin-top: 10px; animation: slideDown 0.3s ease;"">
          يتكون الطقم من قطعتين: سويت شيرت بقصة مريحة وبنطلون بأرجل واسعة (Wide Leg) يضمن لكِ حرية تامة في الحركة وراحة مطلقة طوال اليوم. نعتمد في هذا التصميم على خامة ميلتون بريميوم ناعمة من الداخل، وهي نفس الجودة الفاخرة التي اعتدتِ عليها من <span style=""color: #800020; font-weight: 700;"">ويند</span>. قطعة عملية بامتياز، مثالية للخروجات اليومية السريعة أو السفر، حيث تجمع بين التميز في التصميم والبساطة في الارتداء.
        </div>
      </details>
    </div>
  </details>

  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;""><span>الخامة والمواصفات</span><svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg></summary>
    <div style=""padding: 0 0 24px 0;"">
      <div style=""padding: 16px 0; border-bottom: 1px solid #f3f4f6; display: flex; align-items: flex-start;"">
        <div style=""font-weight: 500; color: #111827; min-width: 120px; font-size: 14px;"">الخامة:</div>
        <div style=""color: #6b7280; font-size: 14px; flex: 1;"">ميلتون بريميوم (ناعم من الداخل)</div>
      </div>
      <div style=""padding: 16px 0; border-bottom: 1px solid #f3f4f6; display: flex; align-items: flex-start;"">
        <div style=""font-weight: 500; color: #111827; min-width: 120px; font-size: 14px;"">التصميم:</div>
        <div style=""color: #6b7280; font-size: 14px; flex: 1;"">طقم Inverted بخياطة بارزة وبنطلون Wide Leg</div>
      </div>
      <div style=""padding: 16px 0; display: flex; align-items: center;"">
        <div style=""font-weight: 500; color: #111827; min-width: 120px; font-size: 14px;"">المقاس:</div>
        <div style=""color: #6b7280; font-size: 14px; display: flex; align-items: center; flex: 1;"">
          <strong style=""margin-left: 12px; color: #111827;"">One Size</strong><span style=""margin: 0 12px; color: #d1d5db;"">|</span><button style=""background: none; border: none; padding: 0; color: #111827; text-decoration: underline; font-family: inherit; font-size: 14px; cursor: pointer; font-weight: 500;"" type=""button"" onclick=""if(window.openSizeModal) { window.openSizeModal(); } else { openSizeModal(); }"">دليل القياسات</button>
        </div>
      </div>
    </div>
  </details>

  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;""><span>الشحن والاستبدال</span><svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg></summary>
    <div style=""padding: 0 0 24px 0; color: #6b7280; font-size: 14px; line-height: 1.8;"">
      • الشحن لجميع المحافظات خلال ٢-٥ أيام عمل.<br>• متاح معاينة المنتج عند الاستلام لضمان الجودة.<br>• استبدال واسترجاع سهل حتى ١٤ يوم من تاريخ الشراء.
    </div>
  </details>

  <details style=""border: none; border-bottom: 1px solid #e5e7eb; padding: 0; background: #fff;"">
    <summary style=""cursor: pointer; font-weight: 600; color: #111827; list-style: none; display: flex; justify-content: space-between; align-items: center; padding: 20px 0; font-size: 15px;""><span>العناية بالمنتج</span><svg style=""transition: transform 0.3s ease;"" fill=""none"" viewbox=""0 0 16 16"" height=""16"" width=""16""><path stroke-linejoin=""round"" stroke-linecap=""round"" stroke-width=""2"" stroke=""#6b7280"" d=""M4 6L8 10L12 6""></path></svg></summary>
    <div style=""padding: 0 0 24px 0; color: #6b7280; line-height: 1.8; font-size: 14px;"">
      للحفاظ على شكل الخياطة البارزة ونعومة الميلتون ينصح بالتالي:<br>
      • يُغسل مقلوباً للحفاظ على تفاصيل الخياطة الخارجية.<br>
      • يُفضل استخدام الماء البارد ودورة غسيل لطيفة.<br>
      • يُجفف في الظل للحفاظ على زهاء الألوان.<br>
      • الكي يكون من الداخل باستخدام البخار للحفاظ على ملمس الألياف.
    </div>
  </details>

  <style>.read-more-wrapper .less-text { display: none; }.read-more-wrapper[open] .more-text { display: none; }.read-more-wrapper[open] .less-text { display: inline; }.read-more-wrapper summary::-webkit-details-marker { display: none; }.wind-tabs-container details[open] > summary svg { transform: rotate(180deg); }.wind-tabs-container summary:hover { background-color: #f9fafb; transition: 0.2s; } @keyframes slideDown { from { opacity: 0; transform: translateY(-5px); } to { opacity: 1; transform: translateY(0); } }</style>
</div>",WIND,Apparel & Accessories > Clothing > Outfit Sets,Sets,"",true,Color,green,product.metafields.shopify.color-pattern,One Size,55-90-kg,product.metafields.shopify.size,,,,,0.0,,0,deny,manual,1150.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/19_3_jpg.jpg?v=1764188180,1,"",false,طقم Inverted ميلتون - خياطة بارزة عصرية | WIND مصر,"تسوقي طقم Inverted المميز من WIND Shopping. تصميم بخياطة بارزة (مقلوبة) جريء. خامة ميلتون ناعمة. بنطلون واسع مريح. إطلالة كاجوال مختلفة. اطلبي الآن!
",,,adult,,,,,,,,,,,,,,,,,adults,insulated,green; beige; red; yellow; navy; black; clear; brown; turquoise,,cotton,,,,,,55-90-kg,,long,female,long,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/19_3_jpg.jpg?v=1764188180,kg,,810.00,active
inverted-milton-set,,,,,,,,,beige,,,55-90-kg,,,,,,0.0,,-1,deny,manual,1150.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/20_1_fec59fdf-711d-4870-b5eb-3a292843be28_jpg.jpg?v=1764188180,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/8_3_bbfd0255-fe1f-4376-b1ab-efa6b555d52b_jpg.jpg?v=1764188034,kg,,810.00,
inverted-milton-set,,,,,,,,,red,,,55-90-kg,,,,,,0.0,,-1,deny,manual,1150.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/18_1_2a3a2b8a-f6b9-4b29-9f36-6781e169dad9_jpg.jpg?v=1764188034,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/1_4_4ee46375-8c1b-41a6-b158-6d5c7966e50d_jpg.jpg?v=1764188034,kg,,810.00,
inverted-milton-set,,,,,,,,,yellow,,,55-90-kg,,,,,,0.0,,0,deny,manual,1150.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/1_4_4ee46375-8c1b-41a6-b158-6d5c7966e50d_jpg.jpg?v=1764188034,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/4_3_5cf9b543-3932-4efc-9923-4c8ca7dffd5a_jpg.jpg?v=1764188034,kg,,810.00,
inverted-milton-set,,,,,,,,,navy,,,55-90-kg,,,,,,0.0,,0,deny,manual,1150.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/2_3_b171a106-b493-455c-9613-0221b589d939_jpg.jpg?v=1764188034,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/navy_2_159c498d-47c7-47aa-80b8-5f86453dfb5f.jpg?v=1764185373,kg,,810.00,
inverted-milton-set,,,,,,,,,black,,,55-90-kg,,,,,,0.0,,-1,deny,manual,1150.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/3_8_5ae83257-9ef0-4fe3-b3ef-5e65734da980_jpg.jpg?v=1764188034,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/2726/9319/files/black_2_069616d5-5a29-49d8-8b30-a2b9fe9263cb.jpg?v=1764185373,kg,,810.00,
